stateabb,countyname,statefips,countyfips,ruralcode,persistentpov,active_md_nf17,active_md_nf16,active_md_nf15,active_md_nf14,active_md_nf13,active_md_nf12,active_md_nf11,active_md_nf10,active_md_nf05,active_md_nf00,active_md_nf90,active_md_nf80,active_md_nf70,active_md_nf60,genprac17,genprac15,genprac10,dfammed17,dfammed15,dfammed10,intmed17,intmed15,intmed10,ped17,ped15,ped10,obgyn17,obgyn15,obgyn10,psych_pc17,psych_pc15,psych_pc10,tothosp17,tothosp15,tothosp10,prev_stays16,prev_stays15,prev_stays14,prev_stays13,prev_stays12,rurclin18,rurclin17,rurclin16,rurclin15,rurclin14,rurclin13,rurclin12,rurclin11,rurclin10,nhsc_sites19,nhsc_sites18,nhsc_sites17,nhsc_sites16,nhsc_sites15,nhsc_wpc19,nhsc_wpc18,nhsc_wpc17,nhsc_wpc16,nhsc_wpc15,nhsc_wpc14,nhsc_wpc13,nhsc_wmh19,nhsc_wmh18,nhsc_wmh17,nhsc_wmh16,nhsc_wmh15,nhsc_wmh14,nhsc_wmh13,nhsc_pcp19,nhsc_pcp18,nhsc_pcp17,nhsc_pcp16,nhsc_pcp15,nhsc_pcp14,nhsc_pcp13,nhsc_mhp19,nhsc_mhp18,nhsc_mhp17,nhsc_mhp16,nhsc_mhp15,nhsc_mhp14,nhsc_mhp13,popest18,popest17,popest16,popest15,popest14,popest13,popest12,popest11,popest10,popest09,popest08,popest07,popest06,popest05,popest00,pop6517,pop6516,pop6515,pop6514,pop6513,pop6512,pop6511,pop6510,infmort1317,infmort1216,infmort1115,infmort1014,infmort0913,infmort0812,infmort0711,infmort0610,infmort0509,infmort0408,infmort0307,infmort0206,infmort0105,infmort9600,sui1517,sui1416,sui1315,sui0810,povperc17,povperc16,povperc15,povperc14,povperc13,povperc12,povperc11,povperc10,pop65perc10,pop65perc11,pop65perc12,pop65perc13,pop65perc14,pop65perc15,pop65perc16,pop65perc17,pcp17,pcp15,pcp10,pcpratio17,pcpratio15,pcpratio10,pcp15weight,pcp17weight,pcp10weight
MO,Stoddard,29,207,06,0,12,11,10,11,11,13,16,15,15,8,12,8,5,3,0,0,0,4,5,6,3,1,5,0,1,1,0,0,0,0,0,0,1,1,1,6338,5793,5197,5191,5778,0,12,12,14,13,13,13,13,12,8,9,9,12,12,0,2,2,5,5,6,5,1,1,2,2,2,1,1,0,1.2,3,4,4.8,6.91,6.11,0.8,0.8,1.1,1.1,0.53,0.8,0.5,29206,29369,29588,29862,29867,29780,29795,29807,29968,29069,29537,29738,29754,29714,29705,5789,5773,5727,5670,5619,5549,5424,5346,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,24.8,23.2,26,NaN,NaN,NaN,NaN,16.2,14.9,14.9,14.9,16.2,16.2,16.2,14.9,14.4,12.8,12.8,12.8,12.8,11.2,11.2,11.2,7,7,12,0.23834655589226736,0.23441162681669012,0.400427122263748,4.1,4.1,10.7
MO,Stone,29,209,06,0,11,14,12,12,12,11,13,13,10,12,3,6,4,3,0,0,0,5,5,4,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,3278,3658,3238,3774,3555,0,3,5,5,5,5,5,5,6,5,3,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,31749,31699,31047,30943,31104,31297,31568,32263,32202,31424,31551,31552,31382,30931,28658,9600,8892,8621,8528,8415,8210,8234,7870,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,23.2,20.5,26,11,12,NaN,NaN,17.4,18.7,17.4,16.2,16.2,16.2,14.9,16.2,6.1,5.1,4,4,2.8,2.8,1.7,0,8,9,8,0.2523738919208808,0.2908573829299034,0.24843177442394884,5.7,5.7,4.1
MO,Sullivan,29,211,09,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5838,4894,5515,6392,7777,0,3,3,3,3,2,2,2,2,3,3,3,3,3,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,6221,6229,6262,6353,6411,6448,6546,6659,6714,6835,6629,6675,6785,6907,7219,1237,1162,1167,1181,1191,1188,1125,1144,NA,NA,NA,NA,NA,NA,NA,25.6,26,26,24.8,24,25.6,26,NaN,NaN,NaN,NaN,16.2,16.2,16.2,16.2,16.2,14.9,16.2,16.2,14.4,16.1,12.8,12.8,12.8,12.8,12.8,11.2,0,0,0,0,0,0,0,0,0
MO,Taney,29,213,04,0,70,73,74,77,79,79,72,76,61,45,18,12,8,7,2,2,3,21,23,24,7,8,8,3,4,3,0,1,4,3,2,0,1,1,1,3861,3444,3719,3663,4139,0,5,6,6,6,8,9,11,10,14,13,13,13,13,7,7,7,4,5,4,2,1,0,0,0,1,1,0,6.75,6.75,7,4,4.4,4,2,1,0,0,0,0.6,0.6,0,55852,55355,54735,54592,54230,53575,52956,52736,51675,48023,47023,45721,43770,42985,39703,11758,11365,11028,10693,10245,9892,9571,9150,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,13,12,NaN,NaN,18.7,16.2,17.4,14.9,14.9,14.9,14.9,14.9,14.4,12.8,12.8,11.2,11.2,9.8,9.8,8.9,31,36,39,0.5600216782585132,0.6594372801875733,0.7547169811320755,20.7,16.9,23.1
MO,Texas,29,215,09,1,9,11,8,9,11,11,11,12,14,8,6,7,3,7,1,0,1,5,4,4,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,5653,5379,5274,5356,5623,0,5,5,5,5,6,6,6,6,8,8,7,7,8,3,2,1,3,4,2,2,0,0,0,0,1,1,0,4,1.5,0.5,4.5,5,2,3,0,0,0,0,0.2,0.4,0,25571,25735,25775,25690,25642,25636,25810,25936,26008,24563,24598,23321,23566,24614,23003,5290,5101,5069,5008,4912,4837,4716,4682,NA,NA,NA,NA,NA,NA,NA,24,23.2,23.2,24,24,23.2,22.4,NaN,NaN,NaN,NaN,13.6,7.8,12.2,13.6,10.9,9.3,13.6,12.2,12.8,12.8,12.8,11.2,11.2,11.2,11.2,9.8,6,5,6,0.23314552166310473,0.19462826002335537,0.23069824669332514,2.8,4.1,4.1
MO,Vernon,29,217,07,0,18,17,20,19,17,19,19,15,19,22,24,19,17,15,0,0,0,4,4,3,3,2,1,0,0,1,0,0,1,2,3,2,2,2,2,4084,4265,4762,5472,4131,0,3,4,3,3,3,3,3,3,7,7,6,7,7,0,1,1,1,1,1,2,1,2,2,1,0,1,1,0,1,1,1.5,2.5,4.5,4.5,2,2.5,2.5,1,0,1,1,20528,20437,20723,20826,21001,20949,20748,20963,21159,20166,20009,20000,20455,20441,20454,3813,3761,3758,3717,3639,3500,3475,3476,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,25.6,24.8,20.5,NaN,NaN,NaN,NaN,17.4,16.2,14.9,16.2,13.6,14.9,13.6,14.9,16.1,16.1,16.1,14.4,14.4,12.8,12.8,12.8,7,6,6,0.3425160248568772,0.28810141169691733,0.2835672763363108,5.7,7.3,5.7
MO,Warren,29,219,01,0,6,6,5,4,4,7,6,6,6,3,5,4,2,4,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816,4522,4035,3609,4351,0,1,1,1,1,1,1,1,1,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.4,0.4,0.25,0.25,1.1,0.2,0.7,0.1,0.5,0,0,34711,34373,33802,33513,33253,32999,32753,32515,32513,31485,31214,30467,29685,28764,24525,5945,5758,5595,5515,5394,5205,4911,4749,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,20,20,18.7,18.7,20,18.7,18.7,18.7,18.7,17.8,17.8,16.1,16.1,16.1,14.4,14.4,4,3,3,0.11637040700549851,0.08951750067138126,0.09227078399409468,0.5,1.5,0.5
MO,Washington,29,221,06,1,5,7,8,8,5,5,4,4,4,5,5,3,4,3,0,1,1,4,4,2,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,8324,7040,7493,8907,9147,0,6,6,6,5,6,6,6,6,8,4,4,5,8,3,1,2,3,2,3,2,0,0,0,1,2,1,1,4,1,2,2.5,2.5,4.8,4,0,0,0,1,2,2,1,24943,25022,24839,24788,25077,25172,25095,25076,25195,24400,24548,24317,24182,24032,23344,4077,4033,3931,3858,3771,3624,3442,3378,NA,NA,NA,NA,NA,NA,NA,26,26,25.6,26,24.8,24,26,NaN,NaN,NaN,NaN,12.2,13.6,13.6,10.9,9.3,12.2,9.3,12.2,18.9,18.9,18.7,18.7,17.8,17.8,16.1,16.1,5,6,2,0.19982415474382545,0.24205260609972568,0.07938082952966859,4.1,2.8,0.5
MO,Wayne,29,223,09,1,2,2,2,2,2,3,3,4,5,4,3,2,1,4,0,0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5924,5586,4838,5821,5185,0,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,1,1,1,1,2,0,0,0,0,0,0,0,2,2,1,1,1,1,1.25,0,0,0,0,0,0,0,13122,13296,13139,13405,13452,13404,13402,13475,13521,12392,12652,12655,12997,13097,13259,3051,2953,2950,2952,2927,2904,2928,2895,NA,NA,NA,NA,NA,NA,NA,24,24,25.6,26,25.6,23.2,20.5,NaN,NaN,NaN,NaN,12.2,10.9,10.9,9.3,9.3,9.3,10.9,12.2,8.9,8.9,8.9,8.9,8.9,8,8,8,2,2,3,0.15042117930204574,0.14919806042521447,0.2218770800976259,1.5,2.8,4.1
MO,Webster,29,225,02,0,22,25,20,19,3,4,20,21,17,13,11,9,2,4,0,0,0,5,8,7,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3105,3499,3226,3707,3921,0,4,4,5,5,5,5,5,5,11,11,12,11,11,3,1,2,3,2,1,2,0,0,1,1,0,0,0,4.2,2,2,3.5,2.5,0.5,1.5,0,0,1,1,0,0,0,39109,38665,38106,37483,36888,36466,36351,36439,36202,36552,36473,35927,35507,34745,31045,5859,5700,5561,5391,5208,5097,4950,4752,NA,NA,NA,NA,NA,NA,NA,25.6,26,26,26,25.6,26,25.6,NaN,NaN,NaN,NaN,17.4,16.2,14.9,16.2,14.9,16.2,14.9,16.2,18.9,18.9,18.7,18.7,18.7,18.7,18.7,17.8,7,9,9,0.1810422863054442,0.24010884934503643,0.24860504944478207,4.1,2.8,4.1
MO,Worth,29,227,09,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5578,4955,4266,1880,3078,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,2057,2024,2057,2073,2090,2079,2150,2171,2014,2039,2098,2186,2174,2382,488,477,502,504,510,508,526,514,NA,NA,NA,NA,NA,NA,NA,14.2,26,26,24,24.8,24.8,25.6,NaN,NaN,NaN,NaN,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,7,6.1,6.1,6.1,6.1,6.1,7,7,0,0,0,0,0,0,0,0,0
MO,Wright,29,229,06,1,5,6,6,5,7,7,7,7,6,5,6,4,2,2,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4376,3676,5137,4740,4357,0,8,8,7,7,7,7,8,7,9,8,7,8,6,4,3,4,2,0,2,2,2,2,2,1,2,3,2,4,3.7,4.7,1.5,0,2,2,1.25,2.75,1.75,2,3,3,2,18378,18331,18286,18268,18291,18473,18629,18716,18815,17908,18443,18276,18397,18306,17955,3548,3504,3476,3488,3452,3390,3343,3291,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,25.6,24.8,26,NaN,NaN,NaN,NaN,10.9,10.9,10.9,12.2,7.8,10.9,7.8,12.2,14.4,14.4,12.8,12.8,11.2,11.2,11.2,11.2,4,4,5,0.2182095903114942,0.21896211955331726,0.26574541589157585,4.1,4.1,5.7
MO,St. Louis City,29,510,01,1,3362,3276,3085,2957,2867,2801,2768,2778,2257,0,4189,3261,2524,2057,6,7,8,49,54,41,292,281,311,194,200,177,79,71,56,137,125,104,11,11,11,6240,5585,5936,5968,6904,4,0,0,0,0,0,0,0,0,27,22,22,26,27,9,8,9,10,10,8,9,10,6,9,8,6,11,14,20.1,19.1,22.6,22.23,21.13,15,19,18,5,8,6.5,6.5,14,30.75,302838,308626,311404,315685,317419,318416,318172,318069,319294,356587,354361,350759,347181,344362,348189,40262,37200,36569,36069,35576,35247,34548,35175,25.6,24.8,24.8,24,24,24,24,24,24,24,24,23.2,23.2,20.5,39,38,38,41,13.6,10.9,10.9,7.8,9.3,7.8,9.3,9.3,19.4,19.6,19.4,19.4,19.4,19.4,19.4,18.9,614,606,585,1.9894629746035657,1.9196350792720591,1.8321672189267573,28.7,28.7,28.7
MT,Beaverhead,30,001,07,0,18,17,17,17,19,16,13,14,14,16,11,6,6,5,0,0,0,6,5,5,7,7,4,0,0,0,0,0,0,0,0,0,1,1,1,928,1053,2238,3607,5148,0,0,0,0,0,0,0,0,0,5,6,12,13,15,1,1,1,1,2,1,1,1,1,3,2,5,2,2,0.5,1,1,0.5,4.5,0.5,0.5,1,1,2,2,4.5,2,1.13,9404,9434,9401,9300,9345,9341,9346,9198,9246,8976,8903,8804,8743,8773,9202,2030,1966,1914,1853,1809,1722,1584,1565,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,NaN,NaN,NaN,NaN,18.7,17.4,16.2,17.4,16.2,16.2,16.2,14.9,16.1,14.4,12.8,11.2,11.2,9.8,9.8,8.9,13,12,9,1.377994488022048,1.2903225806451613,0.9733939000648929,28.7,28.7,26.6
MT,Big Horn,30,003,06,1,13,13,14,16,16,16,15,15,12,14,10,7,2,2,1,1,1,7,8,8,1,2,0,0,0,1,2,2,2,0,0,0,2,2,2,6323,8932,7699,9263,8869,0,0,0,0,0,0,0,0,0,8,7,7,8,8,1,2,3,1,0,0,1,0,0,0,0,1,1,1,1,2,3.5,0.5,0,0,1,0,0,0,0,1,1,1,13338,13360,13343,13242,13282,13042,13061,13093,12865,13015,12841,12798,13035,13149,12671,1654,1565,1541,1508,1421,1394,1339,1290,NA,NA,NA,NA,NA,NA,NA,25.6,24.8,24.8,25.6,26,26,24,NaN,NaN,NaN,NaN,9.3,10.9,6.6,6.6,9.3,9.3,7.8,10.9,19.6,19.6,19.6,19.6,19.4,19.4,19.4,19.1,10,12,11,0.7485029940119761,0.9062075215224286,0.8550330353672755,25.9,21.9,25.3
MT,Blaine,30,005,09,1,3,3,3,3,4,4,4,4,6,3,4,1,2,3,0,0,0,1,1,1,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,4320,3199,4118,4187,4083,0,0,0,0,0,0,0,0,0,5,5,6,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6807,6708,6601,6577,6619,6604,6683,6565,6491,6485,6491,6550,6615,6629,7009,1015,951,944,941,931,899,879,877,NA,NA,NA,NA,NA,NA,NA,26,23.2,20.5,25.6,25.6,25.6,24,NaN,NaN,NaN,NaN,9.3,10.9,7.8,10.9,7.8,12.2,10.9,7.8,18.9,18.9,18.9,18.7,18.7,18.7,18.7,17.8,3,3,3,0.4472271914132379,0.45613501596472555,0.46217840086273304,12.6,10.7,12.6
MT,Broadwater,30,007,09,0,2,2,2,3,3,4,3,4,4,3,3,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1409,2216,2720,3149,2544,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6085,5936,5747,5689,5667,5692,5756,5752,5612,4793,4704,4590,4572,4517,4385,1379,1278,1239,1187,1127,1065,1041,997,NA,NA,NA,NA,NA,NA,NA,26,24.8,24.8,24,24,23.2,24.8,NaN,NaN,NaN,NaN,21,20,20,20,18.7,18.7,18.7,20,14.4,12.8,12.8,11.2,9.8,8.9,8,7,2,2,2,0.33692722371967654,0.3515556336790297,0.3563791874554526,9,7.3,9
MT,Carbon,30,009,03,0,9,8,8,7,9,10,7,8,14,8,7,4,4,5,0,0,0,5,5,5,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2780,1880,3004,3328,3981,0,0,0,0,0,0,0,0,0,6,6,6,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,10714,10696,10460,10408,10399,10340,10127,10028,10078,9756,9657,9721,9903,9902,9552,2657,2506,2398,2321,2238,2124,1937,1895,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,23.2,NaN,NaN,NaN,NaN,21,20,20,18.7,18.7,20,18.7,18.7,12.8,11.2,9.8,8.9,8,7,7,6.1,5,5,6,0.4674644727000748,0.4803996925441968,0.5953562214725144,12.6,12.6,16.9
MT,Carter,30,011,09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2497,770,2513,0,1192,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1222,1203,1180,1169,1174,1177,1152,1160,1202,1234,1268,1321,1320,1360,306,308,298,295,287,284,284,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,19.5,NaN,NaN,NaN,NaN,18.7,18.7,18.7,18.7,17.4,16.2,16.2,14.9,7,6.1,6.1,6.1,5.1,5.1,5.1,5.1,0,0,0,0,0,0,0,0,0
MT,Cascade,30,013,03,0,184,183,188,187,190,185,176,181,200,196,157,140,95,88,0,0,1,21,25,23,21,21,19,10,9,9,3,3,5,5,5,6,2,2,2,3688,3626,3718,3853,3771,0,0,0,0,0,0,0,0,0,32,25,26,26,12,1,2,2,0,0,2,2,3,2,3,3,1,1,1,1,3,3,0,0,2,1.5,4,1.98,2.96,3.98,2,1,1,81643,81654,81755,82278,82344,82384,81723,81837,81327,82178,82026,81775,79385,79569,80357,14861,14640,14336,13898,13552,13190,12859,12690,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,25.6,23,15,16,19,20,17.4,17.4,17.4,17.4,14.9,17.4,18.7,17.8,17.8,16.1,16.1,16.1,14.4,14.4,12.8,55,58,56,0.6735738604354962,0.704927198035927,0.6885782089588943,21.9,20.7,20.7
MT,Chouteau,30,015,08,0,0,1,1,1,1,0,0,0,4,3,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2666,2951,3140,3500,4211,2,2,2,2,2,2,2,2,2,4,3,3,4,4,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1.2,1,1.8,3.3,1.5,2,0,0,0,1,1,0,0,5745,5765,5759,5767,5894,5849,5904,5793,5813,5167,5225,5254,5417,5463,5970,1144,1092,1070,1067,1056,1034,1039,1008,NA,NA,NA,NA,NA,NA,NA,9.6,9.6,5.4,5.4,20.5,25.6,26,NaN,NaN,NaN,NaN,17.4,17.4,16.2,14.9,13.6,16.2,16.2,16.2,14.4,14.4,14.4,12.8,12.8,12.8,12.8,11.2,0,0,0,0,0,0,0,0,0
MT,Custer,30,017,07,0,17,15,13,15,15,14,14,17,17,25,20,16,14,15,0,0,1,5,2,3,4,4,6,2,3,3,1,0,0,0,0,0,1,1,1,2184,3507,4602,5185,5164,0,1,1,1,1,1,0,0,0,7,7,5,6,5,1,2,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,3,1,1.5,1.5,2,1,1,2.8,1.05,2,1,11586,11721,11924,12135,12092,11951,11888,11752,11699,11189,11149,11188,11151,11267,11696,2253,2295,2280,2259,2185,2139,2011,2044,NA,NA,NA,NA,NA,NA,NA,25.6,26,26,26,26,26,26,NaN,NaN,NaN,NaN,18.7,20,18.7,20,18.7,17.4,17.4,17.4,14.4,14.4,14.4,12.8,12.8,12.8,11.2,11.2,12,9,12,1.0238034297414895,0.7416563658838072,1.025728694760236,21.9,27.2,27.2
MT,Daniels,30,019,09,0,0,0,1,1,1,1,0,0,2,1,1,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3188,1239,1867,1163,1823,0,1,1,1,1,1,1,1,1,2,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1747,1737,1755,1760,1793,1791,1786,1763,1751,1703,1643,1650,1774,1836,2017,450,448,436,452,457,447,433,435,NA,NA,NA,NA,NA,NA,NA,22.4,20.5,19.5,20.5,26,20.5,22.4,NaN,NaN,NaN,NaN,20,20,20,20,21,20,20,20,6.1,6.1,5.1,5.1,5.1,6.1,5.1,5.1,0,1,0,0,0.5681818181818182,0,16.9,0,0
MT,Dawson,30,021,07,0,9,9,10,10,10,10,10,10,9,9,8,6,5,5,0,0,1,1,1,3,2,2,0,0,0,0,1,1,1,0,1,0,1,1,1,3482,3008,4201,5129,4983,0,1,1,1,1,1,1,1,1,6,6,6,6,8,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,1,8680,8950,9327,9625,9518,9445,9249,8989,8966,8558,8490,8558,8624,8688,9059,1679,1656,1623,1598,1583,1609,1575,1606,NA,NA,NA,NA,NA,NA,NA,26,26,26,25.6,25.6,24.8,26,NaN,NaN,NaN,NaN,20,20,20,20,20,18.7,18.7,18.7,14.4,14.4,14.4,16.1,16.1,16.1,14.4,12.8,4,4,4,0.446927374301676,0.4155844155844156,0.4461298237787196,10.7,10.7,10.7
MT,Deer Lodge,30,023,07,0,21,19,22,20,18,16,14,11,18,15,10,13,16,16,1,1,0,5,6,4,3,4,1,0,0,0,0,0,0,3,2,2,2,2,2,5924,5457,4888,4471,5459,0,0,0,0,0,0,0,0,0,7,6,6,7,8,2,2,2,1,1,2,2,1,0,1,1,1,1,2,3.25,5.25,2,2.5,3,4.5,5.5,1,0,0.5,2,1,1,3.12,9131,9106,9085,9139,9150,9329,9227,9299,9298,8792,8843,8852,8888,8948,9417,2087,2017,1964,1894,1862,1809,1822,1782,NA,NA,NA,NA,NA,NA,NA,26,26,24,24,22.4,19.5,26,NaN,NaN,NaN,NaN,17.4,14.9,14.9,16.2,16.2,13.6,16.2,14.9,11.2,11.2,11.2,11.2,9.8,8.9,8,8,8,10,5,0.8785416209092906,1.0942116205274102,0.5377500537750054,27.7,25.3,14.8
MT,Fallon,30,025,09,0,2,2,2,2,2,2,1,1,0,0,1,3,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7269,3900,2210,4978,9099,0,1,1,0,1,1,1,1,1,2,2,3,3,3,2,2,2,2,2,0,2,0,0,0,1,1,0,0,0.95,0.95,1.9,0.95,0.95,0,0.95,0,0,0,0.2,0.2,0,0,2920,3009,3120,3190,3108,3079,3024,2956,2890,2725,2716,2696,2717,2717,2837,508,518,510,488,487,489,518,504,NA,NA,NA,NA,NA,NA,NA,25.6,25.6,26,26,26,26,26,NaN,NaN,NaN,NaN,21,21,21.9,21.9,21.9,21,21,21,14.4,14.4,16.1,17.8,17.8,17.8,16.1,16.1,1,1,1,0.33233632436025257,0.31347962382445144,0.3460207612456747,7.3,7.3,7.3
MT,Fergus,30,027,07,0,18,17,19,17,18,19,18,17,17,13,11,16,8,7,0,0,0,6,9,9,2,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1947,2575,2314,2771,3541,0,0,0,0,0,0,0,0,0,3,3,3,3,5,2,2,2,2,2,1,1,0,0,0,1,2,1,3,3,4.13,3.13,1.75,1.75,1,1,0,0,0,0.5,1.25,0.75,1.75,11113,11291,11413,11427,11442,11501,11435,11506,11586,11208,11195,11181,11496,11551,11893,2664,2714,2685,2626,2621,2590,2538,2490,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,20.5,NaN,NaN,NaN,NaN,18.7,17.4,18.7,17.4,17.4,17.4,18.7,18.7,8.9,8,8,8,8,7,7,7,8,12,12,0.7085289168364184,1.0501443948542926,1.0357327809425168,27.7,21.9,27.2
MT,Flathead,30,029,05,0,328,278,258,248,235,232,233,229,215,177,114,86,48,37,1,0,2,47,41,39,34,27,21,9,6,5,14,12,12,7,6,6,3,3,3,2373,2462,2260,2739,3202,0,1,1,1,1,1,1,0,0,28,23,23,20,20,1,1,1,1,1,1,2,8,12,11,9,2,1,1,2,1,1,1.5,1.5,0.5,1,11.73,13.19,12.71,10.46,1.5,1,1,102106,100000,98082,96165,94924,93068,91633,91301,90928,89624,88473,86844,85314,83172,74471,18805,17933,17068,16291,15330,14420,13765,13103,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,24,23,22,20,20,18.7,18.7,18.7,16.2,17.4,18.7,17.4,18.7,17.8,17.8,16.1,14.4,14.4,12.8,12.8,104,86,77,1.04,0.8942962616336504,0.8468238606369876,25.3,27.2,24.3
MT,Gallatin,30,031,05,0,262,226,225,218,212,214,205,202,184,148,84,70,40,31,0,0,0,42,48,44,23,17,13,15,12,13,21,19,16,13,11,8,2,1,1,2112,2327,2385,2839,2518,0,1,1,1,1,1,1,2,2,15,13,19,23,26,3,3,3,2,1,1,1,0,2,2,2,6,8,5,2.75,1.75,3.75,2,2,1,1,0,2,2,2,5.98,7.5,6,111876,107810,104502,100739,97308,94720,92614,91377,89513,90343,89824,87359,80921,78210,67831,13075,12470,11673,10878,10203,9536,8882,8470,NA,NA,NA,NA,NA,NA,NA,26,26,26,26,26,26,26,23,18,15,15,21,20,20,18.7,18.7,18.7,18.7,18.7,19.8,19.8,19.6,19.6,19.4,19.4,19.4,19.1,101,96,86,0.9368333178740377,0.9529576430180963,0.9607543038441343,26.6,25.9,26.6
MT,Garfield,30,033,09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2765,1207,3542,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,1293,1310,1314,1309,1290,1261,1251,1206,1173,1184,1215,1244,1199,1279,294,304,298,296,284,275,252,248,NA,NA,NA,NA,NA,NA,NA,20.5,22.4,23.2,26,26,26,26,NaN,NaN,NaN,NaN,16.2,18.7,17.4,17.4,16.2,17.4,14.9,14.9,9.8,9.8,8.9,8,8,8,7,8,0,0,0,0,0,0,0,0,0
MT,Glacier,30,035,07,1,14,14,12,12,13,13,15,12,10,12,14,7,3,6,0,0,0,10,9,8,0,0,0,1,1,1,1,0,1,0,0,0,2,2,2,7178,6054,6346,5467,6451,0,1,1,1,1,1,1,1,1,10,8,8,8,10,0,3,1,1,3,4,2,1,0,0,1,1,0,0,0,2,1,2,4.5,3.5,2,2,0,0,1,1,0,0,13747,13640,13694,13647,13696,13739,13711,13624,13399,13550,13297,13382,13578,13552,13247,1621,1587,1567,1488,1486,1441,1461,1414,NA,NA,NA,NA,NA,NA,NA,26,26,26,24.8,24,24.8,26,NaN,NaN,NaN,NaN,9.3,7.8,7.8,6.6,6.6,6.6,6.6,7.8,19.6,19.6,19.6,19.6,19.6,19.4,19.4,19.4,12,10,10,0.8797653958944281,0.7327617791455997,0.7463243525636242,21.9,25.3,21.9
